po_number,po_item,vendor_id,category_code,plant_code,po_date,net_value_inr,quantity,unit,currency,doc_type,is_deleted
4500011182,20,0000015095,062,6600,2024-01-23,50142.63,504.42,EA,INR,NB,False
4500010836,60,0000013685,061,4400,2025-02-07,200327.71,4596.38,LOT,INR,NB,False
4500010466,10,0000013456,059,7700,2023-02-28,218812.02,1934.27,KG,INR,NB,False
4500000896,10,0000013342,006,2200,2024-12-03,524518.52,4680.9,SET,INR,NB,False
4500007510,30,0000013137,045,4400,2025-07-22,50002.46,2025.5,EA,INR,NB,False
4500010969,10,0000013685,061,5500,2025-06-14,286456.71,760.11,KG,INR,FO,False
4500012637,50,0000013492,071,6600,2023-05-27,11195.94,457.1,EA,INR,NB,False
4500013192,30,0000013368,072,6600,2025-04-19,5628.95,847.17,EA,INR,UB,False
4500007774,30,0000014845,047,7700,2023-08-23,50000.0,3699.53,LOT,INR,NB,False
4500007640,40,0000013107,046,6600,2024-09-02,77902.06,3942.72,EA,USD,MK,False
4500006959,10,0000013717,042,1100,2025-03-02,100009.54,4874.66,KG,INR,FO,False
4500000551,30,0000014303,004,3300,2024-04-11,500204.45,84.14,KG,INR,NB,False
4500006033,20,0000013645,039,2200,2024-05-22,100000.0,1780.5,MT,INR,UB,False
4500005403,50,0000013501,035,6600,2025-04-05,1000140.07,2219.96,SET,INR,UB,False
4500000523,10,0000012457,004,4400,2024-08-24,526324.16,116.09,EA,INR,NB,False
4500006294,10,0000012348,039,1100,2023-12-08,590714.61,1773.93,EA,INR,UB,False
4500010795,10,0000013149,061,3300,2023-01-24,200230.72,3362.46,EA,EUR,NB,False
4500001295,30,0000013047,009,7700,2025-09-21,10060.6,2636.37,KG,INR,FO,False
4500001148,30,0000012902,009,7700,2023-10-13,10001.83,1572.72,KG,INR,NB,False
4500001927,10,0000012466,011,4400,2024-07-23,10000.14,236.11,LOT,INR,NB,False
4500012890,20,0000013405,071,6600,2023-07-18,5000.88,3714.85,EA,INR,NB,False
4500008798,30,0000013403,051,1100,2023-07-06,20001.24,4482.36,L,INR,UB,False
4500005249,10,0000014516,034,1100,2025-09-18,1023918.6,182.78,EA,INR,UB,False
4500004714,20,0000013972,031,3300,2023-05-17,688318.98,184.25,EA,INR,UB,False
4500005032,40,0000012488,032,3300,2025-08-01,34447252.07,3245.97,KG,INR,NB,False
4500005840,20,0000013043,038,7700,2023-01-23,374306.49,735.67,KG,EUR,NB,False
4500006709,30,0000013120,041,1100,2023-01-12,239227.45,602.58,EA,INR,NB,False
4500003764,40,0000013682,024,1100,2024-01-07,9694033.74,4899.01,EA,INR,NB,False
4500001286,20,0000012935,009,5500,2023-10-31,23751.88,2740.47,EA,INR,NB,False
4500010261,50,0000012902,057,6600,2025-07-13,10293.97,4400.16,L,INR,NB,False
4500009549,10,0000012955,054,3300,2023-06-25,12090.25,274.93,LOT,INR,UB,False
4500006117,10,0000015006,039,7700,2024-11-18,117349.48,1829.1,EA,INR,MK,False
4500002530,10,0000012672,016,6600,2025-09-05,12997.33,3659.08,KG,INR,UB,False
4500006756,20,0000013120,041,1100,2024-10-10,100000.0,972.22,SET,INR,UB,False
4500013160,50,0000014938,072,6600,2025-04-09,5001.18,3138.46,EA,INR,MK,False
4500009737,10,0000013024,055,1100,2024-04-12,10000.24,282.71,EA,INR,NB,False
4500006006,30,0000012345,039,7700,2025-07-05,100000.0,4426.27,EA,INR,NB,False
4500005332,40,0000014488,034,7700,2024-06-28,2348764.48,3788.45,EA,INR,NB,False
4500005251,40,0000014555,034,1100,2023-12-22,1000000.0,2084.17,L,INR,FO,False
4500001736,40,0000012345,010,5500,2023-03-02,10002.67,3063.34,SET,INR,NB,False
4500001923,10,0000012466,011,4400,2023-01-26,10000.01,1793.34,KG,INR,NB,False
4500011320,30,0000015057,063,2200,2024-02-29,134153.15,3067.62,MT,INR,NB,False
4500012732,10,0000013335,071,7700,2024-10-25,45102.04,601.15,EA,INR,NB,False
4500007337,20,0000014354,044,4400,2025-01-16,17646876.82,4363.42,EA,INR,NB,False
4500001172,20,0000012348,009,1100,2023-04-06,467647.21,1811.17,MT,INR,MK,False
4500002699,20,0000012902,016,4400,2025-10-29,15861.07,299.93,SET,INR,FO,False
4500001540,30,0000014140,010,5500,2024-01-29,10000.03,3814.33,EA,INR,NB,False
4500010295,30,0000014138,058,1100,2023-11-29,201663.58,3232.89,SET,INR,NB,False
4500001373,20,0000012345,009,6600,2023-08-12,10332.17,4560.43,EA,INR,MK,False
4500006850,20,0000013717,042,5500,2024-12-13,6090209.33,2598.65,EA,INR,MK,False
4500002910,30,0000014035,017,1100,2024-08-24,10005.52,470.62,EA,INR,NB,False
4500006515,40,0000013428,041,1100,2023-10-31,100012.95,3669.7,MT,INR,NB,False
4500002883,30,0000014826,017,3300,2024-11-03,10000.0,3225.68,EA,INR,NB,False
4500012066,60,0000013062,067,1100,2025-01-09,50000.0,2274.01,LOT,INR,NB,False
4500008067,50,0000013888,048,6600,2024-03-10,159659.08,2512.55,KG,INR,NB,False
4500000557,50,0000013031,004,4400,2024-07-23,529238.95,4848.21,LOT,INR,NB,False
4500014140,50,0000013186,075,4400,2023-06-06,5223.69,1176.32,SET,INR,NB,False
4500010271,30,0000013140,057,4400,2025-03-13,10000.02,87.45,SET,INR,NB,False
4500003417,10,0000012470,019,5500,2024-09-18,5073499.87,4676.97,EA,EUR,NB,False
4500013476,10,0000012807,073,4400,2025-03-10,11716.66,3311.9,LOT,INR,NB,False
4500003516,10,0000013637,020,5500,2024-04-08,5010512.19,1947.7,KG,INR,NB,False
4500003160,10,0000014020,017,5500,2023-03-22,14590.02,575.27,LOT,INR,NB,False
4500011675,20,0000012443,065,2200,2025-05-02,50000.08,4145.21,EA,INR,FO,False
4500006238,30,0000014883,039,1100,2025-03-23,140238.83,4216.42,L,INR,NB,False
4500012840,10,0000013368,071,1100,2025-06-05,5097.15,3472.03,EA,INR,NB,False
4500013134,60,0000014951,072,6600,2023-05-28,7618.04,1727.89,L,INR,NB,False
4500003279,40,0000012439,018,3300,2025-01-01,10000.0,2144.67,KG,INR,NB,False
4500005164,50,0000014242,033,3300,2023-02-19,2505173.93,668.22,LOT,INR,NB,False
4500012138,20,0000014523,067,5500,2023-12-29,50837.92,4205.41,SET,INR,NB,False
4500005659,20,0000012421,037,5500,2023-05-10,306783.45,2030.05,KG,INR,FO,False
4500010949,30,0000013131,061,7700,2024-05-14,203048.25,3229.2,EA,INR,NB,False
4500011321,40,0000014194,063,7700,2023-05-05,50004.58,1955.67,LOT,INR,FO,False
4500007880,10,0000014741,048,3300,2024-11-14,51047.69,888.8,EA,INR,MK,False
4500009808,20,0000015067,055,1100,2023-10-05,10000.06,136.75,L,INR,FO,False
4500013396,20,0000012915,073,4400,2023-02-02,5000.03,1069.29,MT,INR,NB,False
4500004202,20,0000014856,028,7700,2023-02-24,500000.08,489.33,KG,INR,NB,False
4500002156,30,0000014901,013,6600,2024-05-19,10001.79,2998.11,SET,INR,NB,False
4500004156,10,0000013698,027,4400,2025-03-18,577449.81,138.29,KG,USD,NB,False
4500010627,20,0000012401,059,6600,2025-09-04,200308.33,3277.52,EA,INR,NB,False
4500008337,20,0000014041,049,3300,2025-12-04,21886.14,4222.54,KG,INR,NB,False
4500007485,20,0000013137,045,4400,2024-08-05,67251.84,3378.52,KG,INR,MK,False
4500005546,20,0000012390,036,1100,2025-03-07,1272970.62,1560.27,KG,INR,UB,False
4500007904,10,0000012935,048,7700,2023-02-13,50005.31,651.16,KG,INR,UB,False
4500010961,10,0000013149,061,1100,2024-10-10,200000.0,3648.85,KG,EUR,NB,False
4500007594,10,0000014760,046,3300,2023-06-23,50010.57,2808.95,SET,INR,NB,False
4500005055,10,0000014242,033,6600,2025-05-21,1000000.74,203.94,SET,INR,NB,False
4500004910,40,0000012488,032,6600,2025-12-14,1000000.52,1091.57,L,INR,FO,False
4500012303,60,0000014354,068,3300,2024-01-27,61223.06,4186.12,MT,INR,NB,False
4500002321,10,0000014699,015,6600,2025-12-03,10365.58,837.82,MT,INR,FO,False
4500002384,10,0000012446,015,3300,2024-04-15,10000.0,1336.61,L,INR,UB,False
4500006366,10,0000013568,040,3300,2023-06-21,103662.13,4979.48,EA,INR,MK,False
4500003227,20,0000012443,018,4400,2025-01-30,10681.75,4235.19,SET,INR,FO,False
4500006052,10,0000014883,039,7700,2025-02-02,100022.23,1554.42,EA,INR,MK,False
4500012585,10,0000014924,070,7700,2023-12-19,265665.4,2399.82,L,INR,NB,False
4500006069,50,0000014883,039,1100,2025-08-02,100000.42,3693.56,MT,INR,FO,False
4500008156,30,0000012915,048,3300,2023-02-22,50004.93,1664.24,LOT,INR,NB,False
4500010013,30,0000012696,056,7700,2025-08-29,10000.28,262.54,SET,INR,NB,False
4500013990,10,0000015058,075,7700,2025-07-25,5007.39,325.96,MT,INR,NB,False
4500014066,20,0000012630,075,7700,2024-09-14,5000.02,128.67,LOT,INR,MK,False
4500012111,20,0000013753,067,7700,2025-03-28,76099.01,4164.86,SET,INR,NB,False
4500013627,50,0000012354,074,3300,2023-08-02,5006.8,1442.2,LOT,INR,NB,False
4500005348,10,0000014516,034,7700,2023-02-21,1000001.33,236.85,MT,INR,NB,False
4500013586,60,0000013368,073,7700,2024-11-27,5000.59,1050.34,EA,INR,NB,False
4500012281,10,0000012684,068,5500,2024-11-27,50010.73,3024.36,KG,INR,NB,False
4500012950,10,0000014154,072,5500,2025-09-28,10306.17,4150.42,MT,INR,NB,False
4500012896,20,0000013405,071,3300,2023-01-23,5002.01,2512.34,LOT,INR,FO,False
4500004374,60,0000014410,029,1100,2023-09-14,500000.04,1606.99,LOT,INR,NB,False
4500014279,10,0000013131,075,6600,2023-11-06,27474.34,4528.91,MT,INR,NB,False
4500008499,10,0000012786,050,7700,2025-09-13,20000.1,1125.71,SET,INR,NB,False
4500008782,40,0000014690,051,2200,2023-06-27,29960.3,2101.22,KG,INR,NB,False
4500003867,20,0000014652,026,2200,2023-11-15,500000.01,881.44,KG,USD,NB,False
4500002991,60,0000014154,017,1100,2025-07-18,10144.95,4868.75,EA,INR,NB,False
4500010424,40,0000014677,058,1100,2023-12-05,200000.04,3266.79,MT,INR,NB,False
4500009349,40,0000014495,054,3300,2024-03-29,10178.05,711.37,KG,INR,NB,False
4500009130,10,0000014171,053,3300,2025-01-28,49289.11,493.75,MT,INR,MK,False
4500008904,60,0000013336,051,1100,2023-06-16,39462.02,3878.21,SET,EUR,FO,False
4500001570,10,0000014465,010,5500,2024-01-01,14755.57,85.67,L,INR,NB,False
4500005114,20,0000014242,033,4400,2023-12-23,1000000.0,221.32,KG,INR,NB,False
4500009140,30,0000014171,053,4400,2024-10-26,24459.02,149.4,SET,INR,FO,False
4500004403,10,0000014410,029,5500,2024-05-23,2992583.1,2274.64,KG,INR,NB,False
4500012808,10,0000013492,071,7700,2024-01-25,6651.21,803.46,KG,INR,FO,False
4500011692,10,0000013489,065,3300,2024-10-11,2018410.18,1162.09,EA,INR,NB,False
4500009964,40,0000013859,056,5500,2024-10-31,10000.0,3192.93,EA,INR,FO,False
4500012068,10,0000013753,067,2200,2025-10-30,50731.9,3665.3,KG,INR,FO,False
4500012127,10,0000013854,067,7700,2025-11-14,50052.08,573.92,L,INR,NB,False
4500012008,10,0000013840,066,6600,2023-03-12,53787.76,2545.81,SET,INR,NB,False
4500013383,50,0000012817,073,3300,2025-06-13,5000.03,22.87,MT,INR,NB,False
4500012521,30,0000014924,070,3300,2025-04-13,50029.84,856.63,EA,INR,NB,False
4500008242,50,0000013537,049,3300,2023-02-25,20000.0,3678.51,LOT,INR,FO,False
4500008048,10,0000012826,048,6600,2025-03-19,50012.54,2621.96,KG,INR,NB,False
4500012914,10,0000013405,071,2200,2024-04-18,5004.64,3436.46,KG,INR,NB,False
4500009720,30,0000013024,055,2200,2023-05-30,11582.95,4039.23,MT,INR,NB,False
4500012074,60,0000013753,067,7700,2024-01-01,50317.89,1298.51,SET,INR,NB,False
4500002375,30,0000012446,015,5500,2025-10-05,51013.66,4283.72,SET,INR,FO,False
4500000947,50,0000013342,006,3300,2023-10-17,10902138.24,1690.28,SET,INR,NB,False
4500001616,10,0000014766,010,3300,2023-03-10,10880.32,1187.4,SET,INR,NB,False
4500006378,10,0000013568,040,2200,2024-05-04,100435.17,4688.65,EA,INR,FO,False
4500009371,30,0000012863,054,3300,2025-01-07,2838443.69,4464.35,KG,INR,NB,False
4500002282,10,0000013253,014,1100,2025-12-21,10805.28,4130.93,MT,INR,NB,False
4500006855,10,0000013717,042,1100,2025-12-17,100004.28,2368.08,LOT,INR,MK,False
4500004825,20,0000014806,031,2200,2024-06-17,500000.87,840.17,MT,INR,MK,False
4500000800,20,0000013342,006,3300,2024-06-12,500000.06,2473.08,EA,INR,MK,False
4500007445,50,0000014138,045,7700,2024-02-12,50004.2,4077.9,MT,INR,NB,False
4500002155,10,0000014901,013,3300,2023-11-27,10863.47,4702.98,LOT,INR,NB,False
4500011867,30,0000013840,066,4400,2024-05-17,50409.46,3147.04,MT,INR,NB,False
4500004191,50,0000013142,028,1100,2025-07-28,679986.8,2435.05,EA,INR,NB,False
4500004299,10,0000014856,028,1100,2024-04-16,563664.09,4157.65,EA,INR,NB,False
4500008950,20,0000013762,052,7700,2024-11-15,370402.46,946.41,KG,INR,NB,False
4500003483,40,0000013637,020,5500,2023-07-02,5000000.01,2023.19,EA,EUR,MK,False
4500000303,10,0000014045,002,6600,2024-08-18,568962.71,3463.94,KG,INR,MK,False
4500002881,20,0000012601,017,6600,2025-09-19,12141.29,182.42,MT,INR,NB,False
4500010784,20,0000013210,060,4400,2023-02-14,76500813.97,2731.94,MT,INR,NB,False
4500008483,30,0000015041,050,3300,2025-03-28,20000.06,3471.4,KG,INR,NB,False
4500009007,10,0000014022,052,4400,2024-07-26,49731.36,850.58,EA,INR,FO,False
4500009738,20,0000014951,055,3300,2025-05-31,41778.91,2035.87,LOT,INR,NB,False
4500000112,40,0000013965,001,3300,2023-07-30,1008380.3,553.52,L,INR,NB,False
4500010709,20,0000014186,060,5500,2023-08-22,255135.82,14.91,MT,INR,UB,False
4500013886,30,0000012354,074,7700,2023-09-24,5032.17,138.8,MT,INR,NB,False
4500007003,20,0000014286,043,6600,2024-06-18,100524.01,3931.15,L,INR,FO,False
4500009359,20,0000012805,054,7700,2024-08-14,10004.23,718.83,L,INR,NB,False
4500003054,30,0000013844,017,3300,2023-07-20,10070.63,2354.02,KG,INR,MK,False
4500011371,10,0000012646,063,4400,2024-09-19,128413.81,500.56,EA,INR,NB,False
4500002525,30,0000012955,016,3300,2024-01-22,171029.72,110.89,EA,INR,NB,False
4500001506,10,0000014848,010,5500,2023-04-24,10000.0,2183.88,MT,INR,NB,False
4500000934,40,0000013492,006,2200,2023-07-03,31404301.88,3684.81,EA,INR,NB,False
4500002992,20,0000012601,017,1100,2023-10-09,11598.87,3650.26,MT,INR,NB,False
4500008988,20,0000015031,052,4400,2023-02-10,20046.84,3821.6,EA,INR,MK,False
4500004939,50,0000013726,032,6600,2023-06-22,1000059.25,2890.09,KG,EUR,MK,False
4500004468,60,0000013670,029,1100,2024-05-26,510976.47,2961.31,KG,INR,NB,False
4500013745,10,0000013772,074,2200,2023-11-28,1336967.04,772.01,SET,INR,NB,False
4500012391,50,0000012852,069,4400,2023-04-20,135352.44,314.85,MT,INR,FO,False
4500007745,50,0000013360,047,6600,2025-11-28,50629.83,1466.14,EA,INR,NB,False
4500001915,40,0000013694,011,4400,2024-04-24,10028.27,4008.83,KG,INR,NB,False
4500002642,30,0000013336,016,4400,2023-04-01,10000.12,3330.74,EA,USD,NB,False
4500003812,10,0000014672,025,1100,2023-07-03,500223.15,4114.46,SET,USD,NB,False
4500009592,30,0000015023,055,5500,2023-03-14,1654897.33,4471.76,KG,INR,NB,False
4500011755,10,0000012443,065,3300,2025-07-28,61034.89,683.83,KG,INR,NB,False
4500014220,40,0000012689,075,3300,2023-04-09,5000.0,500.76,LOT,INR,FO,False
4500004364,50,0000014172,029,2200,2025-11-27,682033.88,3966.62,KG,INR,FO,False
4500008797,30,0000014570,051,2200,2024-06-18,5389370.56,4445.62,L,INR,NB,False
4500012725,20,0000013844,071,3300,2025-08-05,5000.04,3071.87,MT,INR,NB,False
4500007922,40,0000014646,048,3300,2023-06-13,329089.13,3974.8,LOT,INR,NB,False
4500013354,40,0000012955,073,3300,2025-06-28,6296.75,3745.4,KG,INR,NB,False
4500002277,10,0000013253,014,5500,2025-03-13,13122.68,1617.25,SET,INR,NB,False
4500007964,10,0000014646,048,1100,2024-04-09,50006.14,2553.13,EA,INR,NB,False
4500012805,10,0000013405,071,7700,2025-08-23,5030.0,2048.23,EA,INR,NB,False
4500009932,50,0000013047,055,2200,2024-11-28,10000.14,2431.42,KG,INR,FO,False
4500011399,20,0000014194,063,7700,2025-04-14,61779.66,1521.69,MT,EUR,NB,False
4500006045,10,0000012879,039,1100,2024-04-07,100103.17,1487.27,LOT,INR,FO,False
4500006473,20,0000013995,040,5500,2023-11-25,100007.94,130.89,LOT,INR,NB,False
4500001602,50,0000014740,010,4400,2024-07-10,5548778.49,1341.94,EA,INR,FO,False
4500007679,10,0000014951,046,6600,2023-04-01,145858.77,370.59,SET,INR,NB,False
4500007019,50,0000013481,043,2200,2023-09-29,100000.25,1479.3,EA,INR,NB,False
4500002355,20,0000014699,015,6600,2023-11-30,10000.48,3184.75,SET,USD,UB,False
4500013416,10,0000013368,073,3300,2023-08-31,5000.0,508.21,L,INR,NB,False
4500008093,10,0000014740,048,4400,2023-09-30,50000.09,2310.66,LOT,INR,NB,False
4500010269,60,0000014263,057,3300,2023-03-08,1641896.3,1856.9,EA,INR,FO,False
4500011580,20,0000012812,064,3300,2025-08-10,50000.0,2562.53,EA,INR,NB,False
4500011218,60,0000015095,062,5500,2023-09-13,790174.18,3012.52,EA,INR,NB,False
4500003626,20,0000014699,023,4400,2024-02-29,5000146.71,226.02,EA,USD,UB,False
4500002631,40,0000012647,016,7700,2023-02-26,10056.7,443.13,MT,INR,NB,False
4500002917,10,0000013840,017,5500,2023-04-13,205651.64,4590.92,MT,INR,FO,False
4500001231,10,0000013024,009,1100,2024-11-17,10002.08,254.75,MT,INR,NB,False
4500004121,40,0000015083,027,4400,2025-11-21,502501.55,4789.25,EA,EUR,FO,False
4500006157,30,0000015006,039,2200,2025-10-08,31722347.39,3237.75,L,INR,MK,False
4500002158,10,0000014901,013,1100,2025-09-26,19417.9,389.94,LOT,INR,UB,False
4500012405,40,0000014385,069,5500,2023-05-20,50000.18,3003.85,KG,INR,MK,False
4500011506,10,0000014495,064,7700,2025-08-30,50102.93,4146.63,EA,INR,NB,False
4500006662,50,0000013428,041,4400,2025-11-01,100080.86,2797.57,L,INR,MK,False
4500011797,40,0000013489,065,3300,2023-10-11,50209.39,3017.24,KG,INR,FO,False
4500013295,30,0000014570,073,3300,2025-01-11,5017.27,1240.03,EA,INR,NB,False
4500005492,20,0000012914,036,5500,2025-02-22,1000000.0,665.64,EA,INR,NB,False
4500009500,50,0000014411,054,5500,2025-07-05,259395.41,4509.34,SET,INR,MK,False
4500008955,10,0000014948,052,6600,2024-01-02,20514.77,3193.1,KG,INR,NB,False
4500004882,20,0000013646,032,3300,2025-08-29,1839637.02,4813.03,SET,EUR,NB,False
4500003757,30,0000015001,024,5500,2025-06-08,799272949.76,579.01,L,INR,NB,False
4500002267,30,0000013253,014,1100,2024-12-21,63405.96,2020.47,LOT,INR,NB,False
4500003084,60,0000013219,017,3300,2023-01-26,13733.03,4516.04,MT,INR,NB,False
4500005024,10,0000013646,032,3300,2025-06-27,1000383.67,2790.92,MT,USD,FO,False
4500005984,30,0000013043,038,7700,2025-07-13,100655.79,384.02,EA,INR,NB,False
4500006718,10,0000012753,041,1100,2023-07-25,100000.0,4019.03,LOT,INR,NB,False
4500013735,30,0000013273,074,4400,2024-07-02,5000.0,4589.79,KG,INR,NB,False
4500009930,40,0000013047,055,3300,2024-06-05,10032.88,4042.46,EA,EUR,NB,False
4500005529,20,0000012390,036,1100,2025-10-02,1000077.15,2741.94,SET,INR,FO,False
4500007468,10,0000013137,045,2200,2025-02-25,50013.32,532.69,LOT,INR,MK,False
4500002247,40,0000013253,014,5500,2025-11-29,10000.0,3052.71,MT,USD,MK,False
4500005579,20,0000013550,036,3300,2024-11-09,1000000.0,2386.13,LOT,INR,FO,False
4500012460,10,0000012852,069,5500,2023-05-31,50652.75,4327.3,KG,USD,FO,False
4500008420,30,0000014971,050,7700,2023-10-01,20041.7,4327.97,EA,EUR,UB,False
4500007029,30,0000013279,043,2200,2024-11-28,100111.38,711.33,KG,INR,MK,False
4500010730,20,0000014186,060,4400,2023-10-07,522487.96,86.7,SET,INR,UB,False
4500008569,30,0000013403,051,1100,2023-04-22,20198.37,2274.33,EA,INR,NB,False
4500000005,30,0000013965,001,3300,2024-12-02,46902179.48,1286.09,EA,INR,FO,False
4500011586,30,0000014942,064,5500,2024-07-18,50545.94,1912.33,MT,INR,NB,False
4500006532,20,0000013645,041,4400,2024-10-01,1582864.65,2436.04,EA,INR,FO,False
4500004583,20,0000013685,030,3300,2023-12-17,500000.0,3518.12,SET,INR,UB,False
4500012933,10,0000013368,071,6600,2025-06-09,7296.2,974.16,EA,INR,MK,False
4500001061,20,0000013544,008,6600,2023-05-19,500995.16,1888.08,EA,INR,NB,False
4500010674,40,0000014186,060,3300,2024-03-08,202351.89,1298.75,LOT,INR,NB,False
4500005800,50,0000014885,037,5500,2024-07-12,103297.95,2660.54,L,USD,NB,False
4500008943,40,0000014022,052,1100,2023-04-22,38106.03,209.34,KG,INR,NB,False
4500012644,30,0000014410,071,6600,2025-10-03,6851.54,1431.68,SET,INR,NB,False
4500006834,30,0000013717,042,1100,2025-07-30,110432.93,3371.44,KG,INR,MK,False
4500004115,30,0000014699,027,5500,2023-04-13,4839333.03,1001.83,LOT,USD,NB,False
4500005444,10,0000013501,035,6600,2024-12-11,1009044.54,3166.0,LOT,INR,NB,False
4500009627,10,0000015057,055,3300,2023-05-07,11425.74,4810.1,L,INR,FO,False
4500004821,30,0000014806,031,3300,2024-07-06,2316312.66,3610.67,L,INR,NB,False
4500001371,10,0000012345,009,5500,2024-02-04,71634.97,2000.23,LOT,INR,NB,False
4500003704,40,0000013682,024,1100,2023-07-17,22429674.17,927.15,EA,INR,NB,False
4500011687,10,0000012579,065,3300,2023-08-20,9435161.97,1037.87,EA,INR,NB,False
4500004944,10,0000013646,032,7700,2023-10-30,4130070.78,752.68,EA,EUR,NB,False
4500005322,20,0000015089,034,1100,2024-03-10,1000231.86,2850.91,L,INR,MK,False
4500010141,30,0000012902,057,3300,2023-10-26,10001.33,25.25,SET,INR,NB,False
4500000349,10,0000014163,003,6600,2024-08-06,2011856.55,4718.52,EA,INR,NB,False
4500002193,10,0000014901,013,4400,2023-04-17,10000.0,966.0,EA,EUR,NB,False
4500011119,30,0000013131,061,7700,2025-06-01,200001.13,712.12,EA,INR,FO,False
4500000290,20,0000012506,002,7700,2024-12-11,22563194.41,4743.33,LOT,INR,NB,False
4500012257,10,0000013407,068,3300,2023-02-21,62734.3,2843.31,MT,INR,NB,False
4500009639,10,0000013024,055,5500,2024-06-07,10174.86,2382.18,KG,INR,NB,False
4500004890,10,0000012832,032,3300,2025-08-11,1007602.21,2679.01,KG,INR,FO,False
4500001587,10,0000014704,010,4400,2024-04-06,10007.58,2960.04,EA,INR,NB,False
4500001959,40,0000014125,011,5500,2025-07-23,10000.01,4808.47,KG,INR,NB,False
4500013402,40,0000012692,073,3300,2023-09-27,11419.73,862.28,LOT,INR,NB,False
4500012445,40,0000014385,069,4400,2025-06-30,50000.06,911.67,EA,INR,FO,False
4500012456,50,0000014088,069,4400,2024-07-05,105139.4,523.84,KG,USD,NB,False
4500001801,30,0000012466,011,4400,2025-11-08,10000.0,1658.43,EA,INR,NB,False
4500006159,10,0000014883,039,7700,2024-09-21,668990.98,4905.9,L,INR,FO,False
4500001966,10,0000015067,012,5500,2025-02-20,14500.64,2786.53,EA,INR,FO,False
4500004114,10,0000014699,027,5500,2024-06-29,5727674.76,4244.07,LOT,INR,UB,False
4500013701,10,0000013824,074,6600,2023-01-22,8130.3,2177.8,SET,INR,NB,False
4500006834,40,0000013717,042,1100,2025-07-30,161531.07,1703.61,LOT,INR,MK,False
4500003710,10,0000013682,024,5500,2025-12-14,5000000.01,3283.0,MT,EUR,NB,False
4500012258,20,0000014354,068,3300,2024-11-07,91831.54,1285.63,MT,INR,NB,False
4500005443,40,0000013501,035,2200,2023-02-01,2779743.81,3787.89,EA,INR,FO,False
4500001828,20,0000014125,011,7700,2023-05-05,2603176.5,1669.72,SET,INR,NB,False
4500007968,60,0000014646,048,2200,2024-04-30,50953.18,3391.52,EA,INR,UB,False
4500010435,60,0000014138,058,2200,2024-05-04,226230.42,2062.09,SET,INR,NB,False
4500003985,10,0000013698,026,6600,2024-08-28,514084.6,4447.23,L,USD,NB,False
4500012756,50,0000013405,071,3300,2025-08-10,459475.82,2365.8,EA,INR,NB,False
4500012731,20,0000013405,071,7700,2025-03-20,15926.59,3370.38,KG,INR,UB,False
4500013672,50,0000013273,074,3300,2024-03-16,5046.48,2718.59,EA,INR,NB,False
4500009949,50,0000012696,056,2200,2023-06-17,10000.0,1610.61,EA,INR,NB,False
4500012806,10,0000013520,071,3300,2024-11-11,1325095.31,2425.25,MT,INR,FO,False
4500010726,10,0000013210,060,7700,2024-01-17,200049.36,457.27,LOT,INR,NB,False
4500007750,20,0000014845,047,4400,2025-11-13,1386581.31,3601.65,MT,INR,NB,False
4500011441,40,0000013318,063,5500,2023-07-29,48221065.11,2906.05,MT,INR,NB,False
4500007426,10,0000013999,045,4400,2025-08-01,50000.56,1925.7,L,INR,NB,False
4500009403,30,0000012935,054,5500,2023-03-02,177040.0,364.02,SET,INR,NB,False
4500005796,40,0000014885,037,2200,2024-07-22,100000.0,3184.65,EA,USD,MK,False
4500001645,40,0000014686,010,5500,2025-10-28,13469.99,1384.84,SET,USD,NB,False
4500003270,20,0000012743,018,3300,2024-12-10,22283.29,2147.99,KG,INR,NB,False
4500006290,30,0000012345,039,4400,2024-11-13,100004.94,4377.71,KG,INR,NB,False
4500006419,20,0000012572,040,1100,2025-09-27,102039.88,1197.02,EA,INR,MK,False
4500008595,30,0000013428,051,2200,2023-08-26,20932.65,1966.1,SET,INR,NB,False
4500002363,30,0000012537,015,3300,2024-03-28,10000.01,3237.22,L,INR,MK,False
4500013055,20,0000013324,072,7700,2023-10-04,12115.25,365.5,EA,USD,NB,False
4500005791,20,0000013186,037,5500,2024-11-20,58885640.83,4781.52,LOT,INR,NB,False
4500009747,30,0000015057,055,2200,2025-09-04,185649.74,2197.03,KG,INR,NB,False
4500001684,20,0000013140,010,5500,2025-06-02,10062.02,3242.11,LOT,INR,MK,False
4500004637,10,0000013336,030,2200,2024-09-25,528683.69,4500.98,EA,INR,UB,False
4500011630,20,0000014495,064,3300,2023-07-07,721571.51,4573.55,EA,INR,UB,False
4500006324,10,0000012348,039,7700,2024-06-15,3049415.14,4672.73,KG,INR,MK,False
4500009224,10,0000014272,053,5500,2025-07-23,20000.85,3429.22,MT,INR,NB,False
4500012117,40,0000013753,067,7700,2025-05-08,104878.49,3879.75,LOT,INR,NB,False
4500006747,20,0000012826,041,4400,2025-11-30,101334.37,2399.21,KG,EUR,NB,False
4500008330,20,0000012601,049,3300,2024-12-09,1108406.01,4644.74,KG,INR,MK,False
4500004776,20,0000013972,031,2200,2023-01-12,500586.48,727.74,EA,INR,NB,False
4500002233,30,0000013253,014,1100,2024-02-20,10496.06,4856.48,SET,INR,NB,False
4500011254,30,0000012421,062,6600,2025-04-18,50020.5,3441.45,SET,INR,NB,False
