invoice_number,invoice_date,po_number,vendor_id,category_code,plant_code,invoice_value_inr,currency
5100033403,2023-05-27,4500009893,0000013024,055,2200,9690.04,INR
5100036759,2025-08-24,4500006861,0000013717,042,6600,337807.63,INR
5100026677,2024-02-03,4500000265,0000013848,002,7700,797888.37,INR
5100033373,2024-09-05,4500003557,0000012871,021,1100,5426138.23,INR
5100033634,2024-04-26,4500007627,0000014760,046,6600,49851.46,INR
5100036441,2024-06-13,4500002181,0000014901,013,4400,10110.28,EUR
5100003867,2023-04-28,4500003471,0000013637,020,7700,5439055.93,INR
5100020543,2025-12-31,4500012879,0000013506,071,3300,31380.24,INR
5100006023,2025-06-07,4500007469,0000013999,045,2200,57498.77,INR
5100034672,2023-10-16,4500007716,0000013291,047,4400,47603.44,INR
5100026608,2025-04-02,4500007681,0000014951,046,2200,49747.06,INR
5100015040,2024-12-10,4500010884,0000012369,061,4400,204605.98,INR
5100011091,2023-07-01,4500013442,0000014527,073,4400,13750.35,INR
5100036647,2024-09-15,4500006351,0000013995,040,2200,112669.8,INR
5100013472,2025-03-08,4500003646,0000014652,023,4400,485406855.75,INR
5100030545,2025-07-12,4500012933,0000013368,071,6600,6075.73,INR
5100015062,2025-05-13,4500002554,0000012902,016,6600,10820.3,INR
5100019717,2024-01-24,4500008636,0000013312,051,6600,558332.13,INR
5100039640,2023-05-23,,0000012799,040,4400,56650.13,INR
5100041236,2023-12-09,,0000012762,046,3300,85593.94,INR
5100007591,2024-01-07,4500013102,0000014360,072,5500,5374.09,INR
5100032415,2025-10-17,4500007048,0000013279,043,6600,100584.4,INR
5100021262,2024-01-12,4500010229,0000012692,057,5500,9721.16,INR
5100026810,2024-11-06,4500003804,0000014672,025,1100,471544.8,INR
5100043572,2023-02-03,,0000014880,045,2200,131044.75,INR
5100024203,2024-05-22,4500004150,0000015083,027,4400,492488.78,EUR
5100026967,2025-08-17,4500009962,0000014494,056,3300,19564.51,INR
5100041466,2023-10-24,,0000014140,008,7700,55023.75,INR
5100022987,2024-11-18,4500014019,0000015058,075,6600,4960.44,INR
5100009213,2025-11-17,4500010634,0000014186,060,7700,213719.35,INR
5100024947,2025-08-16,4500011385,0000014194,063,1100,49388.98,INR
5100025375,2023-07-25,4500004271,0000014856,028,1100,505769.78,INR
5100026242,2024-03-26,4500000095,0000013965,001,3300,664234.21,INR
5100022638,2024-10-08,4500012886,0000013506,071,2200,2425089.49,INR
5100028241,2024-10-21,4500002061,0000015067,012,2200,70821.28,INR
5100035372,2024-07-10,4500002268,0000013253,014,1100,10199.9,INR
5100014932,2024-09-14,4500007722,0000013031,047,3300,52207.32,INR
5100001535,2025-09-09,4500000880,0000013741,006,2200,460138.56,INR
5100044162,2025-03-25,,0000012466,043,1100,131358.26,INR
5100021524,2025-06-05,4500005384,0000013501,035,4400,1395229.08,INR
5100006307,2024-11-12,4500010884,0000012369,061,4400,237163.27,INR
5100013803,2024-05-06,4500007829,0000013164,047,4400,48829.7,INR
5100014028,2025-01-26,4500008981,0000013848,052,5500,20739.76,INR
5100003652,2024-02-29,4500013248,0000013181,072,1100,5111.19,INR
5100018813,2023-05-15,4500000057,0000012838,001,3300,1236975.71,INR
5100022724,2025-09-21,4500004184,0000013415,027,3300,487262.76,INR
5100034161,2025-01-13,4500009945,0000013859,056,3300,144619.93,INR
5100043693,2025-07-13,,0000013922,054,6600,41073.82,INR
5100003647,2024-06-23,4500014222,0000012689,075,3300,6083.29,INR
5100044396,2025-02-05,,0000012899,019,4400,4288543.16,INR
5100003215,2024-04-21,4500003437,0000013637,020,5500,5447509.04,INR
5100016622,2025-06-12,4500014202,0000012369,075,3300,9754.52,INR
5100030752,2025-06-26,4500002847,0000014341,017,3300,34518.47,INR
5100043155,2023-06-04,,0000014339,013,5500,5532147.99,INR
5100010815,2024-07-08,4500012562,0000014924,070,1100,49152.3,INR
5100025866,2025-06-16,4500011337,0000012724,063,2200,62139.01,INR
5100009526,2025-04-26,4500007853,0000013164,047,7700,47027.65,INR
5100021147,2023-06-26,4500004668,0000013047,030,5500,13523531.96,INR
5100026410,2025-12-31,4500011459,0000013318,063,7700,54628.4,INR
5100005714,2024-10-15,4500008197,0000012955,048,3300,50990.92,INR
5100007313,2023-06-23,4500000339,0000015105,002,7700,451525.54,INR
5100039800,2025-03-17,,0000014768,053,7700,18397.11,INR
5100036040,2024-12-06,4500008406,0000014971,050,2200,20524.97,USD
5100041000,2024-07-12,,0000013762,043,2200,41869.49,INR
5100016525,2024-12-10,4500012668,0000013579,071,1100,7820.5,INR
5100034477,2023-01-21,4500013909,0000012955,074,7700,6889.64,INR
5100043072,2023-12-30,,0000012700,009,7700,105916.5,INR
5100004053,2025-09-10,4500010216,0000013140,057,1100,18059.22,INR
5100039023,2025-02-27,,0000013470,046,3300,123774.07,INR
5100043357,2025-01-05,,0000013582,055,7700,49567.15,INR
5100039163,2024-08-18,,0000014739,044,7700,249774.37,INR
5100020957,2024-02-04,4500006283,0000013615,039,2200,490860.65,INR
5100035886,2024-04-01,4500006417,0000014655,040,7700,103773.08,INR
5100027969,2023-12-13,4500013194,0000014360,072,2200,7626.31,INR
5100044252,2023-09-05,,0000013568,074,4400,108705.54,INR
5100041661,2023-06-22,,0000014454,005,4400,7915.85,INR
5100039960,2025-06-15,,0000014330,017,3300,137639.13,INR
5100013901,2024-04-28,4500001720,0000014424,010,5500,12622.49,INR
5100016903,2023-07-10,4500008260,0000013336,049,3300,20656.13,EUR
5100005924,2023-03-21,4500011637,0000014942,064,7700,52771.71,INR
5100036920,2024-02-05,4500007102,0000013302,043,1100,97541.83,INR
5100031041,2025-12-15,4500003796,0000014672,025,5500,2525493.76,USD
5100000245,2025-10-09,4500005733,0000013186,037,5500,100541.59,INR
5100005483,2024-02-04,4500011489,0000012646,063,4400,564592.48,INR
5100005324,2024-12-04,4500001986,0000015067,012,5500,10099.2,INR
5100029280,2025-06-23,4500005991,0000015006,039,4400,96498.6,INR
5100039103,2024-07-25,,0000012882,075,6600,675302.51,INR
5100027986,2025-09-05,4500009959,0000014494,056,6600,10135.65,INR
5100027929,2025-03-09,4500007070,0000013279,043,1100,281308.32,INR
5100038485,2024-08-10,,0000012716,060,1100,40309.42,INR
5100008800,2023-01-27,4500001654,0000014615,010,4400,244021.99,EUR
5100011731,2023-09-09,4500010748,0000014186,060,5500,225285.37,INR
5100042316,2025-09-20,,0000014732,051,7700,60561.29,INR
5100034377,2023-09-21,4500013171,0000014951,072,1100,4822.45,INR
5100035405,2025-10-14,4500012912,0000013520,071,6600,5005.42,INR
5100013145,2025-01-05,4500000797,0000013342,006,3300,699770.42,INR
5100018797,2023-08-13,4500002330,0000012446,015,5500,9823.89,USD
5100013811,2025-03-03,4500007758,0000014516,047,4400,73019.64,INR
5100033300,2025-03-09,4500010406,0000014138,058,1100,195591.13,INR
5100005277,2024-01-05,4500012506,0000014385,069,5500,46843.13,INR
5100024549,2025-03-15,4500010274,0000014138,058,6600,244284.36,INR
5100000707,2023-10-09,4500009562,0000014411,054,3300,12405.14,INR
5100016047,2024-10-20,4500003596,0000013867,022,7700,4670857.56,INR
5100023585,2023-11-20,4500008137,0000014646,048,4400,51743.66,INR
5100014527,2025-01-26,4500003806,0000014672,025,5500,515612.67,INR
5100037551,2025-07-07,4500002608,0000014677,016,4400,10413.59,INR
5100001578,2025-05-14,4500006144,0000014883,039,4400,17188534.43,INR
5100037309,2023-09-24,4500007371,0000013999,045,6600,46889.69,INR
5100002524,2025-05-08,4500004159,0000013415,027,5500,523103.88,INR
5100000059,2025-12-31,4500008035,0000014755,048,6600,68719.6,INR
5100011067,2024-05-12,4500002480,0000012630,016,4400,324936.26,INR
5100001419,2025-07-11,4500003209,0000012443,018,5500,206136.97,INR
5100010597,2023-11-08,4500009938,0000014494,056,1100,908716.05,INR
5100016151,2023-08-08,4500003934,0000013698,026,5500,541899.12,USD
5100007260,2024-12-22,4500004815,0000013972,031,3300,709224.26,INR
5100032968,2024-11-14,4500001532,0000014755,010,5500,10054.72,INR
5100010769,2023-11-19,4500002290,0000013253,014,5500,11003.2,INR
5100016321,2023-04-27,4500013777,0000013273,074,3300,4804.37,INR
5100038004,2024-10-23,,0000013966,055,3300,6039.74,INR
5100021903,2025-07-09,4500003819,0000014672,025,3300,3887235.33,EUR
5100000925,2024-02-16,4500009698,0000013024,055,1100,9238.41,INR
5100001362,2025-11-29,4500005392,0000013501,035,4400,1182865.97,INR
5100041494,2025-01-13,,0000012496,056,6600,260147.65,INR
5100038819,2025-04-23,,0000013241,047,4400,51824.1,INR
5100031560,2023-11-25,4500001840,0000013470,011,7700,15985.11,INR
5100016717,2024-05-07,4500013986,0000013239,075,3300,12480.75,INR
5100035112,2025-12-31,4500007850,0000014516,047,1100,53213.27,INR
5100038186,2025-04-26,,0000012511,041,1100,217418.19,INR
5100020147,2024-02-27,4500013833,0000013071,074,4400,4710.18,INR
5100040278,2023-06-02,,0000012431,009,5500,236404.21,INR
5100026983,2023-06-28,4500000912,0000012914,006,1100,494532.98,INR
5100019270,2023-03-02,4500008156,0000012915,048,3300,46675.89,INR
5100018254,2023-12-16,4500001939,0000013824,011,5500,206796.68,INR
5100032644,2025-11-24,4500001704,0000014615,010,7700,11229.86,USD
5100003575,2024-11-11,4500013648,0000014027,074,4400,5140.61,INR
5100017550,2025-02-08,4500001306,0000013047,009,5500,10024.91,EUR
5100022920,2023-08-22,4500013438,0000014411,073,3300,4796.91,INR
5100030714,2025-09-19,4500002331,0000012446,015,5500,11154.66,USD
5100044834,2025-08-13,,0000014248,038,1100,206456.69,INR
5100034854,2025-05-24,4500009527,0000014527,054,7700,9504.75,INR
5100024740,2025-05-21,4500013592,0000012915,073,3300,13962.66,INR
5100002144,2024-11-14,4500011310,0000013481,062,6600,49517.08,INR
5100002167,2025-03-20,4500003300,0000013706,018,4400,9371.26,INR
5100017803,2023-04-22,4500007026,0000013279,043,7700,153608.14,INR
5100044510,2023-08-17,,0000013137,050,2200,66763.31,INR
5100028773,2025-12-31,4500004973,0000014957,032,6600,1007212.35,EUR
5100028194,2025-08-02,4500012267,0000012684,068,3300,52763.43,INR
5100015058,2024-05-16,4500010556,0000013456,059,3300,220969.73,INR
5100036608,2025-06-26,4500009374,0000014527,054,5500,11900.84,INR
5100032525,2025-04-14,4500001513,0000014424,010,7700,69394.27,INR
5100031873,2025-03-18,4500012619,0000013492,071,2200,5677.49,INR
5100032291,2023-02-09,4500013053,0000014951,072,6600,5249.5,INR
5100029642,2025-02-26,4500012130,0000013854,067,7700,85364.61,INR
5100016327,2025-06-09,4500006477,0000014655,040,1100,114474.68,INR
5100035084,2025-08-21,4500008948,0000014154,052,5500,18479.93,INR
5100029797,2024-10-29,4500009563,0000014942,054,3300,17719.03,INR
5100020498,2023-04-07,4500010158,0000012902,057,2200,10431.58,INR
5100002205,2023-06-05,4500011366,0000012724,063,7700,136995.23,INR
5100026625,2023-04-11,4500004514,0000015057,029,3300,514662.81,INR
5100033948,2023-09-03,4500001884,0000013824,011,5500,9665.36,INR
5100025902,2024-09-08,4500010916,0000013086,061,1100,193531.71,INR
5100041211,2024-01-29,,0000012457,055,5500,397853.4,INR
5100016017,2023-06-11,4500010073,0000013728,056,6600,795748.69,USD
5100028556,2023-07-08,4500007594,0000014760,046,3300,46348.37,INR
5100037029,2023-12-14,4500008361,0000013200,049,1100,25038.51,INR
5100040560,2023-09-09,,0000012955,047,3300,30387.93,INR
5100022805,2025-07-13,4500010336,0000014138,058,1100,249139.59,INR
5100011943,2025-05-01,4500011788,0000013762,065,4400,411163.28,USD
5100013520,2025-01-31,4500002775,0000012647,016,3300,12525.39,INR
5100012766,2023-10-06,4500000228,0000014045,002,7700,505528.59,INR
5100043244,2025-02-18,,0000012921,039,1100,5990.28,INR
5100044478,2024-01-07,,0000012871,051,7700,64732.93,INR
5100016973,2023-03-13,4500001519,0000012345,010,4400,12228.2,INR
5100040011,2024-12-10,,0000012503,013,3300,2055067.86,INR
5100023044,2024-07-04,4500013471,0000014527,073,3300,5252.73,INR
5100017589,2024-08-14,4500005491,0000013550,036,4400,39756023.37,INR
5100006677,2024-10-06,4500008983,0000013762,052,2200,26877.38,INR
5100035788,2023-04-21,4500011573,0000014942,064,7700,71354.47,INR
5100012328,2025-01-15,4500008935,0000013762,052,4400,19635.23,INR
5100025466,2024-12-03,4500011603,0000014495,064,5500,50658.13,INR
5100000561,2024-09-23,4500013737,0000014027,074,2200,5519.12,USD
5100001522,2023-09-11,4500000402,0000014740,003,4400,842769.12,INR
5100026749,2024-09-14,4500013657,0000013071,074,3300,4790.34,INR
5100028045,2023-04-24,4500009645,0000013024,055,1100,13448.96,INR
5100006446,2023-04-05,4500003003,0000012689,017,5500,9617.03,INR
5100033053,2025-09-27,4500005225,0000015089,034,2200,995980.86,INR
5100004290,2025-07-12,4500013759,0000012354,074,4400,5127.15,INR
5100014351,2024-03-10,4500011322,0000013511,063,2200,239680.59,INR
5100022660,2024-12-27,4500003673,0000014721,023,4400,13635457.8,USD
5100012550,2023-04-17,4500003202,0000012439,018,3300,10589.18,USD
5100022579,2025-09-17,4500002184,0000014901,013,7700,52308.88,USD
5100019311,2024-08-03,4500005491,0000013550,036,4400,11497931.8,INR
5100027972,2024-04-09,4500002046,0000015067,012,2200,9850.99,INR
5100023223,2025-01-29,4500000463,0000013022,003,5500,789895.74,INR
5100029598,2024-09-04,4500011198,0000015095,062,7700,11265577.06,INR
5100004591,2025-09-04,4500006514,0000013709,041,5500,170115.22,INR
5100013761,2025-10-19,4500001491,0000014848,010,3300,10170.43,INR
5100032546,2024-11-02,4500006524,0000012345,041,4400,109697.71,INR
5100014530,2024-05-17,4500006426,0000014655,040,3300,98407.92,INR
5100044636,2024-07-15,,0000012838,037,7700,816913.01,INR
5100016970,2025-08-24,4500009707,0000014951,055,1100,11064.44,INR
5100006621,2023-09-20,4500013612,0000012915,074,1100,5048.16,INR
5100000915,2023-10-16,4500013789,0000012473,074,4400,5101.35,INR
5100000972,2024-02-29,4500007081,0000014286,043,2200,274597.25,INR
5100019427,2025-03-13,4500005309,0000015057,034,1100,62739411.45,INR
5100033580,2025-10-02,4500002652,0000012630,016,1100,9712.18,INR
5100025153,2024-10-21,4500001495,0000012345,010,4400,20572.11,INR
5100000118,2023-11-04,4500000710,0000014494,005,2200,35031300.85,INR
5100010548,2024-03-27,4500014165,0000012630,075,7700,4903.34,INR
5100012801,2023-03-21,4500001146,0000012902,009,5500,145854.9,INR
5100022881,2023-08-20,4500007170,0000013279,043,5500,101428.38,INR
5100020656,2024-11-12,4500012578,0000013247,070,3300,103913.91,INR
5100000976,2024-08-01,4500008134,0000014843,048,1100,48873.47,INR
5100028049,2025-05-13,4500001332,0000012878,009,1100,32343.76,INR
5100035976,2025-03-25,4500012525,0000013247,070,5500,79281.74,INR
5100017753,2024-11-09,4500011367,0000014194,063,2200,67189.59,INR
5100002423,2025-08-23,4500004519,0000014172,029,3300,502102.74,INR
5100004407,2025-05-23,4500011185,0000014989,062,1100,50659.55,INR
5100001689,2025-12-31,4500000376,0000012527,003,6600,493527.55,INR
5100003411,2025-03-11,4500010535,0000014672,059,2200,216107.64,INR
5100003133,2025-12-31,4500001870,0000013470,011,6600,10767.74,INR
5100001187,2024-09-11,4500008350,0000014041,049,4400,1121613.27,INR
5100016944,2023-02-14,4500001299,0000012915,009,6600,24809.34,INR
5100035336,2025-09-03,4500006462,0000013995,040,3300,155964.07,INR
5100019083,2023-09-19,4500010283,0000014138,058,6600,3167944.63,INR
5100001144,2025-05-13,4500010313,0000014138,058,1100,336832.27,INR
5100019803,2023-08-20,4500005220,0000014555,034,2200,1371976.17,INR
5100013635,2025-02-07,4500007601,0000013107,046,6600,61579.82,INR
5100032407,2025-05-10,4500011228,0000014989,062,6600,59399.94,INR
5100016383,2025-02-25,4500005910,0000013670,038,7700,101355.18,INR
5100030736,2024-07-13,4500006480,0000014844,040,1100,100292.76,INR
5100033964,2023-06-24,4500008581,0000014465,051,6600,21584.8,INR
5100012587,2025-02-06,4500005515,0000013550,036,6600,1209847.5,INR
5100038140,2024-01-18,,0000013022,009,7700,21082.5,INR
5100023655,2023-06-09,4500009728,0000014845,055,2200,10597.18,INR
5100044972,2023-03-07,,0000012955,054,3300,46580.29,INR
5100027400,2024-03-21,4500003805,0000014672,025,3300,1979537.48,INR
5100034118,2025-10-30,4500012403,0000014088,069,2200,49071.25,EUR
5100027889,2024-01-16,4500006983,0000013717,042,3300,498691.82,INR
5100035296,2024-09-25,4500006083,0000015006,039,1100,96741.95,INR
5100022797,2023-08-24,4500004739,0000014208,031,1100,466910.16,INR
5100030221,2024-10-27,4500000365,0000014740,003,5500,10397514.55,INR
5100004723,2023-02-11,4500009088,0000014171,053,2200,19696.58,INR
5100015063,2025-12-31,4500002920,0000014826,017,1100,10858.38,INR
5100029479,2023-10-22,4500000477,0000014111,003,4400,527676.1,INR
5100035639,2025-08-16,4500001959,0000014125,011,5500,9656.69,INR
5100011526,2025-06-11,4500005859,0000013043,038,2200,101450.19,INR
5100015692,2024-07-05,4500003080,0000013219,017,3300,148780.93,INR
5100009361,2025-08-10,4500013936,0000013452,074,4400,34474.35,INR
5100015855,2023-02-03,4500003313,0000013330,018,5500,10491.08,INR
5100011200,2025-05-23,4500002086,0000015067,012,6600,11812.79,INR
5100015218,2023-12-08,4500005101,0000013995,033,3300,1022602.43,INR
5100003717,2023-11-16,4500003365,0000012470,019,7700,6026832.31,INR
5100025844,2025-07-28,4500000280,0000015105,002,6600,676273.32,INR
5100017528,2025-07-16,4500003772,0000013043,024,1100,5091484.18,INR
5100027133,2025-04-03,4500000154,0000014406,001,3300,93192515.33,INR
5100021014,2024-05-14,4500010086,0000012696,056,7700,11015.35,INR
5100020751,2024-04-01,4500014212,0000013131,075,6600,4587.86,INR
5100001158,2025-12-31,4500009089,0000014272,053,3300,36603.75,INR
5100020778,2023-11-15,4500010983,0000013149,061,7700,194466.44,INR
5100027999,2023-03-07,4500010014,0000012696,056,3300,11556.49,INR
5100031731,2024-03-20,4500007086,0000014286,043,6600,100792.02,INR
5100033237,2025-04-08,4500002804,0000013336,016,4400,10466.24,USD
5100038040,2025-07-10,,0000013844,046,7700,71400.96,INR
5100013853,2025-12-16,4500008033,0000014755,048,2200,48314.06,INR
5100009494,2023-07-30,4500010879,0000013086,061,6600,547937.64,INR
5100026587,2023-05-15,4500014162,0000012902,075,1100,8159.6,INR
5100040058,2025-04-11,,0000013660,055,7700,185904.45,INR
5100006331,2025-10-18,4500009001,0000014948,052,4400,18641.84,INR
5100008456,2023-12-23,4500000382,0000014740,003,6600,525198.46,INR
5100024122,2023-10-10,4500002018,0000014621,012,6600,9550.3,INR
5100010948,2025-09-01,4500012602,0000013492,071,2200,4811.13,INR
5100020266,2025-10-21,4500005588,0000013550,036,1100,36516391.41,INR
5100042693,2025-09-16,,0000013344,025,3300,8352.5,INR
5100003920,2025-05-30,4500007839,0000014516,047,1100,4650656.3,INR
5100027402,2024-05-23,4500009347,0000012805,054,5500,9918.4,EUR
5100015820,2023-09-20,4500001618,0000012345,010,5500,10919.72,INR
5100001867,2024-06-01,4500004032,0000013415,027,1100,881803.8,EUR
5100003872,2023-04-22,4500000278,0000014045,002,6600,861521.31,INR
5100042285,2024-02-07,,0000013880,012,2200,82192.15,INR
5100011298,2025-07-02,4500006994,0000013717,042,5500,4477592.25,INR
5100021191,2023-02-14,4500008478,0000013101,050,4400,20038.57,INR
5100015383,2025-11-19,4500008994,0000014948,052,5500,18964.16,INR
5100003680,2024-06-03,4500007871,0000013291,047,4400,47202.78,INR
5100032173,2023-04-08,4500013035,0000014341,072,1100,4650.19,INR
5100015730,2024-08-27,4500004928,0000014957,032,7700,906877.58,INR
5100042072,2025-04-22,,0000014030,039,4400,14075.83,INR
5100020556,2024-11-02,4500006660,0000013428,041,5500,1852158.41,INR
5100011651,2025-09-06,4500005934,0000013043,038,7700,120953.64,INR
5100023987,2023-06-15,4500005375,0000014516,034,2200,974317.55,INR
5100008506,2023-12-07,4500013410,0000013385,073,7700,7178.42,INR
5100017424,2024-07-29,4500001823,0000013824,011,5500,10394.91,INR
5100034024,2024-12-04,4500010914,0000013183,061,4400,2392772.65,INR
5100033107,2024-01-05,4500003135,0000012689,017,3300,10848.43,INR
5100018936,2025-07-29,4500000496,0000014740,003,4400,522299.64,INR
5100015405,2024-12-20,4500011374,0000012646,063,2200,7025147.26,INR
5100005318,2023-03-30,4500004241,0000013005,028,1100,79368536.13,INR
5100039397,2025-08-25,,0000014694,029,1100,7401.32,INR
5100030249,2025-10-25,4500001804,0000012466,011,7700,13807128.88,INR
5100016013,2023-10-28,4500004846,0000013972,031,2200,486152.58,INR
5100002660,2023-07-10,4500013952,0000012348,074,2200,2780809.06,INR
5100026455,2023-03-10,4500009718,0000015067,055,1100,19131.63,INR
5100032901,2024-03-12,4500005746,0000013186,037,1100,7521804.04,INR
5100004205,2025-07-21,4500011504,0000014942,064,3300,48570.99,INR
5100037238,2025-11-03,4500003729,0000013682,024,1100,394955361.91,INR
5100019439,2025-11-03,4500002044,0000014621,012,5500,9174.23,INR
5100044584,2023-07-15,,0000013960,039,6600,9052.66,INR
5100021414,2023-10-15,4500004243,0000012408,028,7700,79615522.3,INR
5100030655,2023-06-05,4500004970,0000013726,032,3300,1057302.94,INR
5100015844,2024-05-20,4500009057,0000014022,052,6600,38891.59,INR
5100012565,2024-12-22,4500001831,0000013470,011,4400,9832.97,INR
5100038247,2023-06-12,,0000012981,052,1100,389519.87,INR
5100024794,2024-12-04,4500008169,0000014542,048,5500,11692531.43,INR
5100040642,2025-05-19,,0000013327,025,7700,53903.85,INR
5100016509,2025-10-20,4500004533,0000013527,030,7700,783638.36,INR
5100027743,2025-07-14,4500010471,0000014529,059,1100,168177228.32,INR
5100003728,2023-08-21,4500007383,0000012593,045,1100,47056.85,INR
5100025050,2024-12-15,4500000507,0000014111,003,6600,507877.71,INR
5100002966,2024-03-07,4500012848,0000013520,071,7700,5088.13,INR
5100012132,2025-10-20,4500010945,0000013645,061,5500,189570.73,INR
5100014809,2025-10-31,4500008519,0000012786,050,1100,20031.65,INR
5100026873,2024-04-02,4500012956,0000014385,072,1100,561966.86,INR
5100014975,2024-07-27,4500013052,0000013405,072,7700,20046.12,INR
5100014661,2023-03-21,4500001589,0000014655,010,4400,10604.77,INR
5100031913,2025-04-22,4500012496,0000014385,069,4400,118090.61,INR
5100026046,2025-12-31,4500002247,0000013253,014,5500,10491.55,EUR
5100000743,2023-11-22,4500008361,0000013200,049,1100,2096450.15,INR
5100037424,2025-01-21,4500007215,0000014279,044,4400,49997.74,INR
5100016439,2024-01-12,4500007924,0000014740,048,3300,58474.46,INR
5100027170,2025-06-25,4500000123,0000013395,001,3300,555862.52,USD
5100011400,2023-10-06,4500009888,0000012805,055,3300,9923.39,USD
5100016434,2023-09-10,4500006628,0000012807,041,4400,92403.8,INR
5100013031,2025-02-20,4500010370,0000013353,058,1100,194274.14,INR
5100000807,2023-05-23,4500003236,0000013706,018,4400,201793.31,INR
5100022290,2025-08-09,4500009200,0000015058,053,1100,42320.43,INR
5100011702,2025-07-20,4500004461,0000014410,029,6600,502671.71,INR
5100035812,2025-09-28,4500006064,0000014883,039,7700,106098.27,INR
5100006516,2025-07-10,4500005576,0000014051,036,6600,8209208.3,INR
5100015495,2023-07-17,4500010282,0000014138,058,4400,208154.97,INR
5100007290,2025-12-17,4500005585,0000012914,036,3300,1681292.14,INR
5100011307,2025-08-30,4500014273,0000012706,075,1100,4717.58,INR
5100016515,2025-12-31,4500011421,0000012724,063,2200,55350.37,INR
5100008041,2023-11-17,4500010590,0000014672,059,5500,198178.94,EUR
5100021780,2023-12-28,4500002870,0000013840,017,6600,10503.44,INR
5100013071,2023-08-28,4500009129,0000014171,053,4400,20456.5,INR
5100005868,2024-06-07,4500010606,0000013456,059,7700,1957010.54,INR
5100034216,2024-05-30,4500004451,0000014410,029,3300,517892.78,INR
5100042174,2025-11-12,,0000013164,027,7700,94469.95,INR
5100007021,2024-09-27,4500008651,0000013183,051,6600,136265.97,INR
5100020325,2024-02-13,4500006752,0000012807,041,3300,479157.81,INR
5100020753,2023-04-11,4500007679,0000014951,046,6600,48200.6,INR
5100027830,2023-10-27,4500009066,0000015031,052,2200,21161.55,INR
5100000095,2025-07-18,4500006651,0000012354,041,4400,136807.8,INR
5100006279,2023-11-05,4500004548,0000012620,030,7700,501418.54,INR
5100009796,2023-10-23,4500012657,0000013492,071,3300,4987.12,INR
5100029010,2023-11-24,4500007202,0000014972,044,7700,51361.38,INR
5100012934,2025-08-18,4500011852,0000012421,066,4400,52834.22,INR
5100028515,2024-03-03,4500010213,0000012770,057,3300,11517.01,USD
5100043790,2025-01-02,,0000013992,037,2200,473423.59,INR
5100044507,2023-08-25,,0000012857,038,6600,1316917.9,INR
5100016756,2025-05-29,4500010480,0000013086,059,1100,215607.05,INR
5100039250,2024-08-11,,0000012626,046,4400,124067.9,INR
5100016161,2023-05-05,4500006037,0000012345,039,4400,1601804.45,INR
5100001268,2023-04-08,4500009081,0000014022,052,7700,20827.05,INR
5100040962,2024-11-04,,0000013971,061,3300,105831.45,INR
5100032394,2024-03-24,4500002951,0000012672,017,1100,19362.4,INR
5100017346,2025-09-22,4500009328,0000012863,054,7700,391506.65,INR
5100040393,2023-05-08,,0000014503,069,4400,309895.46,INR
5100003094,2025-07-16,4500006578,0000012354,041,3300,96641.59,INR
5100012952,2025-07-06,4500005187,0000014331,033,2200,1105888.29,INR
5100043867,2023-08-10,,0000014741,040,4400,6364.32,INR
5100030455,2025-05-12,4500009542,0000014704,054,3300,39519.46,INR
5100040247,2025-04-07,,0000012580,021,7700,214076.55,INR
5100019940,2023-04-02,4500002742,0000012955,016,7700,877461.27,INR
5100023192,2024-07-28,4500001439,0000012902,009,3300,10405.22,INR
5100042901,2024-10-06,,0000013188,048,6600,64566.93,INR
5100042588,2023-07-20,,0000013054,042,4400,4218.92,INR
5100015900,2023-04-30,4500008917,0000014022,052,7700,358151.19,INR
5100023742,2023-06-02,4500001069,0000013544,008,3300,911595.74,INR
5100011012,2024-11-01,4500009908,0000013024,055,3300,9933.19,INR
5100006103,2023-08-29,4500003342,0000012743,018,4400,14287.74,INR
5100037640,2024-03-01,4500004438,0000014172,029,3300,522084.41,INR
5100032831,2024-05-26,4500000453,0000014740,003,4400,490981.43,INR
5100044161,2024-05-11,,0000012731,056,5500,30469.62,INR
5100044627,2023-06-17,,0000012450,033,6600,250676.21,INR
5100014332,2023-08-15,4500005728,0000014885,037,1100,93558.25,INR
5100037442,2023-12-12,4500003425,0000012852,019,1100,78875375.43,INR
5100016215,2025-03-13,4500012851,0000014020,071,2200,6950.95,INR
5100041771,2024-02-16,,0000014630,072,7700,6835.27,INR
5100037435,2024-05-07,4500011524,0000014258,064,6600,58482.42,INR
5100035117,2025-12-13,4500007496,0000014138,045,6600,50790.01,INR
5100004874,2024-11-30,4500013110,0000013324,072,7700,42220.66,INR
5100038912,2025-11-21,,0000013213,060,2200,26488.33,INR
5100008828,2025-02-19,4500005223,0000015057,034,2200,1025847.44,INR
5100008810,2025-12-31,4500002908,0000013840,017,6600,10072.35,INR
5100019005,2024-04-15,4500006147,0000013645,039,2200,110246.38,INR
5100008645,2024-03-02,4500000668,0000014186,004,4400,497047.76,INR
5100039309,2024-10-17,,0000013038,045,4400,166806.57,INR
5100015891,2025-07-30,4500004434,0000014410,029,2200,499585.58,INR
5100033878,2023-05-12,4500007855,0000014845,047,4400,47886.47,INR
5100041955,2024-04-18,,0000013832,030,3300,15180.22,INR
5100034519,2024-02-09,4500013465,0000013324,073,3300,5580.99,INR
5100032331,2023-05-13,4500000683,0000013793,004,3300,509021.6,INR
