vendor_id,vendor_name,parent_company_group,year,total_spend_inr,po_count,avg_po_value_inr,category_count,plant_count,spend_rank,cumulative_spend_pct,is_tail,tail_tier
0000013848,Western Traders & Sons,IND-0000013848,2024,143560000.83,22,2021971.84,3,4,121,90.85,True,Tail
0000014354,Super Bearings Ltd,IND-0000014354,2024,140338492.33,26,1461859.3,3,5,122,91.01,True,Tail
0000014852,Shree Marketing Industries,IND-0000014852,2024,131489622.17,2,18784231.74,1,2,123,91.16,True,Tail
0000015083,Universal Electricals Pvt Ltd,IND-0000015083,2024,128481477.52,10,3212036.94,2,5,124,91.31,True,Tail
0000013241,Deccan Minerals Pvt Ltd,IND-0000013241,2024,127863068.28,8,6729635.17,1,4,125,91.46,True,Tail
0000012692,Sri Systems & Sons,GRP-001,2024,127780570.47,25,1388919.24,5,6,126,91.61,True,Tail
0000014989,United Lubricants & Co,IND-0000014989,2024,124953827.61,9,5432775.11,1,6,127,91.76,True,Tail
0000013057,Indo Marketing,IND-0000013057,2024,123969736.46,13,3099243.41,1,3,128,91.9,True,Tail
0000014646,Perfect Hydraulics India Pvt Ltd,IND-0000014646,2024,122404725.64,12,3221176.99,1,5,129,92.04,True,Tail
0000014394,Standard Electricals & Co,IND-0000014394,2024,121941740.97,16,2258180.39,2,7,130,92.19,True,Tail
0000013312,Northern Systems Pvt Ltd,GRP-005,2024,121700206.97,13,3202637.03,1,3,131,92.33,True,Tail
0000013149,Universal Lubricants Industries,IND-0000013149,2024,121217360.21,20,1864882.46,1,6,132,92.47,True,Tail
0000012812,Techno Bearings,IND-0000012812,2024,118231016.64,19,2189463.27,1,4,133,92.61,True,Tail
0000014760,Continental Fabricators India Pvt Ltd,IND-0000014760,2024,117765438.6,29,1121575.61,1,5,134,92.74,True,Tail
0000013086,Southern Packaging & Co,GRP-004,2024,115709364.68,24,1411089.81,6,7,135,92.88,True,Tail
0000014514,Shree Traders Pvt Ltd,IND-0000014514,2024,113881396.61,9,3673593.44,2,5,136,93.01,True,Tail
0000014523,Ganga Lubricants Industries,IND-0000014523,2024,113258300.81,18,1665563.25,1,5,137,93.14,True,Tail
0000014020,Techno Marketing,GRP-010,2024,113107890.01,19,1950136.03,4,6,138,93.27,True,Tail
0000014560,Ashok Metals India Pvt Ltd,IND-0000014560,2024,111810579.31,7,4141132.57,1,4,139,93.4,True,Tail
0000014445,Hindustan Agencies & Sons,IND-0000014445,2024,109588180.99,6,4214930.04,1,5,140,93.53,True,Tail
0000013175,Om Traders & Co,IND-0000013175,2024,105998970.5,3,9636270.05,1,2,141,93.66,True,Tail
0000014369,Standard Safety,IND-0000014369,2024,105650584.77,9,3301580.77,1,6,142,93.78,True,Tail
0000012955,Ganga Electricals Corporation,GRP-002,2024,105281157.69,55,569087.34,6,7,143,93.9,True,Tail
0000012601,Western Engineering Corporation,GRP-000,2024,105016646.62,24,1265260.8,4,7,144,94.02,True,Tail
0000013227,Precision Electricals India Pvt Ltd,IND-0000013227,2024,104800457.36,9,3493348.58,1,3,145,94.15,True,Tail
0000013279,Indo Industrial Industries,IND-0000013279,2024,104231608.76,5,5790644.93,1,2,146,94.27,True,Tail
0000014385,United Agencies & Co,GRP-011,2024,102856993.77,30,1028569.94,2,5,147,94.39,True,Tail
0000013753,Ashok Automation Corporation,IND-0000013753,2024,102601156.08,15,1681986.17,1,6,148,94.51,True,Tail
0000014424,Eastern Automation Corporation,GRP-012,2024,102360740.26,37,705936.14,4,7,149,94.62,True,Tail
0000013188,Vijay Safety,GRP-004,2024,102066026.87,21,1275825.34,4,7,150,94.74,True,Tail
0000014951,Maa Refractories Industries,GRP-015,2024,97700945.7,36,757371.67,3,6,151,94.86,True,Tail
0000014172,Hindustan Marketing & Co,IND-0000014172,2024,96089319.08,6,4177796.48,1,4,152,94.97,True,Tail
0000012753,Super Lubricants,GRP-001,2024,93539683.42,9,3597680.13,4,5,153,95.08,True,Deep Tail
0000014971,Sri Metals India Pvt Ltd,IND-0000014971,2024,91391873.19,7,3807994.72,1,5,154,95.18,True,Deep Tail
0000012874,Techno Minerals,IND-0000012874,2024,90202499.66,4,6443035.69,1,3,155,95.29,True,Deep Tail
0000014041,Eastern Marketing Industries,IND-0000014041,2024,90123596.57,9,2731018.08,2,4,156,95.39,True,Deep Tail
0000015041,Western Fabricators India Pvt Ltd,IND-0000015041,2024,88557034.79,19,1180760.46,2,7,157,95.5,True,Deep Tail
0000012724,Laxmi Lubricants & Sons,IND-0000012724,2024,87462079.83,6,4373103.99,1,5,158,95.6,True,Deep Tail
0000014495,Perfect Agencies India Pvt Ltd,IND-0000014495,2024,85139201.23,10,2432548.61,2,4,159,95.7,True,Deep Tail
0000013120,Modern Hydraulics Pvt Ltd,IND-0000013120,2024,85119526.42,9,2503515.48,1,4,160,95.8,True,Deep Tail
0000013353,Krishna Marketing & Sons,IND-0000013353,2024,78891550.29,12,1878370.24,1,4,161,95.89,True,Deep Tail
0000014845,Amar Metals,IND-0000014845,2024,75429148.22,24,897966.05,2,7,162,95.98,True,Deep Tail
0000012786,Ganesh Polymers Pvt Ltd,IND-0000012786,2024,74925134.67,15,1314476.05,1,7,163,96.06,True,Deep Tail
0000014160,Eastern Rubber Industries,IND-0000014160,2024,74288364.58,1,14857672.92,1,1,164,96.15,True,Deep Tail
0000012817,New Alloys Corporation,IND-0000012817,2024,73694599.61,4,4912973.31,1,2,165,96.24,True,Deep Tail
0000014924,Eastern Equipments,IND-0000014924,2024,73343028.47,11,1788854.35,1,4,166,96.32,True,Deep Tail
0000015067,Krishna Refractories Ltd,GRP-016,2024,70693443.87,47,444612.85,2,4,167,96.4,True,Deep Tail
0000014741,National Minerals India Pvt Ltd,GRP-014,2024,70236296.79,8,2194884.27,2,4,168,96.49,True,Deep Tail
0000014032,Laxmi Alloys Corporation,IND-0000014032,2024,70138952.71,15,1209292.29,1,3,169,96.57,True,Deep Tail
0000014460,Rajesh Lubricants & Sons,IND-0000014460,2024,69282537.45,4,3849029.86,1,3,170,96.65,True,Deep Tail
0000014283,United Minerals Industries,IND-0000014283,2024,67651073.28,7,1989737.45,1,4,171,96.73,True,Deep Tail
0000014465,Reliable Fabricators,GRP-012,2024,65983256.66,30,709497.38,4,7,172,96.8,True,Deep Tail
0000013762,Standard Electricals Corporation,IND-0000013762,2024,65593148.57,11,2342612.45,2,6,173,96.88,True,Deep Tail
0000015089,Reliable Steel India Pvt Ltd,GRP-016,2024,64743869.58,14,1061374.91,2,5,174,96.96,True,Deep Tail
0000014400,Vijay Alloys,IND-0000014400,2024,64146317.96,4,7127368.66,1,3,175,97.03,True,Deep Tail
0000013854,Western Industrial Pvt Ltd,IND-0000013854,2024,63235254.54,13,1317401.14,1,6,176,97.1,True,Deep Tail
0000014279,Deccan Traders & Co,IND-0000014279,2024,61206336.48,13,1112842.48,1,3,177,97.18,True,Deep Tail
0000013840,Techno Rubber,GRP-010,2024,61058842.9,41,439272.25,4,6,178,97.25,True,Deep Tail
0000015058,Western Chemicals Corporation,IND-0000015058,2024,59146644.42,30,574239.27,2,7,179,97.32,True,Deep Tail
0000013878,Vijay Enterprises Pvt Ltd,IND-0000013878,2024,58361123.68,5,3647570.23,1,4,180,97.38,True,Deep Tail
0000013489,Global Instruments Pvt Ltd,IND-0000013489,2024,58303193.7,24,694085.64,1,4,181,97.45,True,Deep Tail
0000013043,Indo Equipments,IND-0000013043,2024,55708432.19,11,2142632.01,2,6,182,97.52,True,Deep Tail
0000012902,Reliable Marketing Pvt Ltd,GRP-002,2024,53638384.28,48,301339.24,7,7,183,97.58,True,Deep Tail
0000014615,Krishna Engineering,GRP-013,2024,52662484.63,13,1120478.4,3,5,184,97.64,True,Deep Tail
0000012443,Metso India Pvt Ltd,METSO GROUP,2024,50301565.61,16,967337.8,2,4,185,97.7,True,Deep Tail
0000012419,Cummins Sales & Service,CUMMINS GROUP,2024,49020270.63,5,2228194.12,1,4,186,97.76,True,Deep Tail
0000013302,Eastern Corporation India Pvt Ltd,GRP-005,2024,46030008.84,21,687015.06,4,5,187,97.81,True,Deep Tail
0000013537,Prime Alloys India Pvt Ltd,IND-0000013537,2024,44726669.89,9,1355353.63,1,5,188,97.86,True,Deep Tail
0000012935,Western Metals & Sons,GRP-002,2024,44376072.76,24,462250.76,5,6,189,97.91,True,Deep Tail
0000012885,Ganga Chemicals Pvt Ltd,IND-0000012885,2024,41048735.42,2,8209747.08,1,2,190,97.96,True,Deep Tail
0000013847,Ganga Instruments,IND-0000013847,2024,39316859.97,5,2621124.0,1,3,191,98.01,True,Deep Tail
0000013568,United Safety,IND-0000013568,2024,37985875.41,13,973996.81,2,7,192,98.05,True,Deep Tail
0000014766,Eastern Traders,GRP-014,2024,37857473.67,12,757149.47,2,6,193,98.09,True,Deep Tail
0000013253,Reliable Metals Ltd,IND-0000013253,2024,37306344.5,25,376831.76,2,7,194,98.14,True,Deep Tail
0000014843,Deccan Equipments & Sons,GRP-014,2024,37200778.34,5,2480051.89,3,3,195,98.18,True,Deep Tail
0000014014,Shree Enterprises,IND-0000014014,2024,36880870.1,5,1941098.43,1,3,196,98.22,True,Deep Tail
0000012876,Universal Industrial Ltd,GRP-002,2024,36156131.76,34,293952.29,7,7,197,98.27,True,Deep Tail
0000012647,Krishna Marketing,GRP-000,2024,35464239.02,8,958492.95,2,5,198,98.31,True,Deep Tail
0000013219,Maa Minerals India Pvt Ltd,IND-0000013219,2024,35178713.5,10,858017.4,1,3,199,98.35,True,Deep Tail
0000012466,Komatsu India Pvt Ltd,KOMATSU GROUP,2024,33861214.75,18,520941.77,1,4,200,98.39,True,Deep Tail
0000013247,Balaji Refractories Corporation,IND-0000013247,2024,32831519.21,11,863987.35,1,3,201,98.43,True,Deep Tail
0000014542,Deccan Chemicals India Pvt Ltd,IND-0000014542,2024,32047409.58,4,2289100.68,1,2,202,98.46,True,Deep Tail
0000014171,National Metals & Sons,IND-0000014171,2024,31753540.21,13,577337.09,1,4,203,98.5,True,Deep Tail
0000014415,Indo Enterprises India Pvt Ltd,GRP-012,2024,31367752.32,18,540823.32,5,7,204,98.54,True,Deep Tail
0000012457,Sandvik Mining India,SANDVIK GROUP,2024,31157566.73,4,2225540.48,1,1,205,98.57,True,Deep Tail
0000013250,Northern Bearings Corporation,IND-0000013250,2024,30635441.43,3,3063544.14,1,2,206,98.61,True,Deep Tail
0000014555,Southern Rubber,IND-0000014555,2024,30456617.74,13,534326.63,4,6,207,98.64,True,Deep Tail
0000013291,Eastern Instruments Industries,IND-0000013291,2024,29814232.77,9,993807.76,1,5,208,98.68,True,Deep Tail
0000013022,Techno Industrial & Sons,IND-0000013022,2024,29674868.83,2,3297207.65,1,2,209,98.71,True,Deep Tail
0000013140,Bharat Automation,IND-0000013140,2024,27789449.28,16,448216.92,2,7,210,98.75,True,Deep Tail
0000014826,Rajesh Instruments Pvt Ltd,IND-0000014826,2024,26982859.29,7,1226493.6,1,4,211,98.78,True,Deep Tail
0000012743,Universal Instruments Corporation,IND-0000012743,2024,26259243.36,14,504985.45,1,3,212,98.81,True,Deep Tail
0000014088,Super Marketing,IND-0000014088,2024,25945372.69,13,463310.23,1,4,213,98.84,True,Deep Tail
0000013407,Balaji Fabricators,IND-0000013407,2024,24657453.91,14,465234.98,1,3,214,98.87,True,Deep Tail
0000013107,Krishna Refractories & Sons,IND-0000013107,2024,23601601.33,19,357600.02,1,5,215,98.89,True,Deep Tail
0000014570,Ashok Bearings,GRP-012,2024,23196560.05,25,263597.27,3,7,216,98.92,True,Deep Tail
0000013200,National Chemicals,IND-0000013200,2024,22691291.46,10,687614.89,2,4,217,98.95,True,Deep Tail
0000013063,Laxmi Agencies,GRP-003,2024,22566513.25,8,644757.52,2,4,218,98.97,True,Deep Tail
0000014790,Eastern Bearings India Pvt Ltd,IND-0000014790,2024,22398571.87,9,722534.58,1,3,219,99.0,True,Deep Tail
0000012473,Flottweg SE,IND-0000012473,2024,22095769.86,22,315653.86,3,6,220,99.03,True,Deep Tail
0000014751,Eastern Safety India Pvt Ltd,IND-0000014751,2024,21817202.94,5,1678246.38,1,4,221,99.05,True,Deep Tail
0000012672,Super Packaging Pvt Ltd,GRP-000,2024,21482249.63,37,177539.25,3,7,222,99.08,True,Deep Tail
0000014258,Perfect Steel & Co,IND-0000014258,2024,20392839.29,3,2549104.91,1,2,223,99.1,True,Deep Tail
0000014125,Southern Bearings,IND-0000014125,2024,19594995.56,6,783799.82,1,4,224,99.12,True,Deep Tail
0000013593,New Refractories,IND-0000013593,2024,19421959.49,2,1618496.62,1,1,225,99.15,True,Deep Tail
0000014783,Sri Rubber Corporation,IND-0000014783,2024,19357070.83,7,716928.55,1,4,226,99.17,True,Deep Tail
0000013137,Hindustan Enterprises,IND-0000013137,2024,18239004.5,12,455975.11,1,6,227,99.19,True,Deep Tail
0000012843,Continental Alloys Ltd,IND-0000012843,2024,17996445.6,5,1384341.97,2,4,228,99.21,True,Deep Tail
0000013523,Eastern Automation Pvt Ltd,IND-0000013523,2024,17435178.66,1,4358794.66,1,1,229,99.23,True,Deep Tail
0000013859,Northern Equipments Industries,IND-0000013859,2024,16349507.86,16,247719.82,1,7,230,99.25,True,Deep Tail
0000012684,Modern Polymers,IND-0000012684,2024,15704232.24,14,341396.35,1,3,231,99.27,True,Deep Tail
0000014444,Eastern Enterprises Corporation,IND-0000014444,2024,14995722.22,11,357041.01,1,3,232,99.29,True,Deep Tail
0000012879,Amar Enterprises,IND-0000012879,2024,14465811.2,14,321462.47,2,6,233,99.3,True,Deep Tail
0000013183,Eastern Minerals,GRP-004,2024,14361233.69,14,326391.67,4,5,234,99.32,True,Deep Tail
0000013470,Precision Agencies,IND-0000013470,2024,14279934.77,15,279998.72,1,4,235,99.34,True,Deep Tail
0000012630,Rajesh Instruments,GRP-000,2024,14017246.49,34,113961.35,3,7,236,99.35,True,Deep Tail
0000013999,Modern Bearings & Co,IND-0000013999,2024,14016654.72,12,378828.51,1,7,237,99.37,True,Deep Tail
0000012593,United Instruments Ltd,IND-0000012593,2024,13900569.22,13,252737.62,1,6,238,99.38,True,Deep Tail
0000012689,Perfect Rubber Ltd,GRP-000,2024,13710651.08,28,161301.78,3,6,239,99.4,True,Deep Tail
0000014987,Ganesh Instruments,IND-0000014987,2024,13672275.0,9,506380.56,1,3,240,99.42,True,Deep Tail
0000012863,Northern Fabricators,IND-0000012863,2024,13631967.23,15,272639.34,1,3,241,99.43,True,Deep Tail
0000014848,Northern Refractories,GRP-014,2024,13620680.21,4,908045.35,2,3,242,99.45,True,Deep Tail
0000013844,Deccan Traders,GRP-010,2024,13251340.83,11,389745.32,2,3,243,99.46,True,Deep Tail
0000012700,Balaji Marketing,IND-0000012700,2024,12566735.89,3,966671.99,1,2,244,99.48,True,Deep Tail
0000014341,Maa Lubricants,GRP-011,2024,12539046.17,19,169446.57,2,5,245,99.49,True,Deep Tail
0000013937,Amar Equipments Industries,IND-0000013937,2024,12130526.18,5,577644.1,1,4,246,99.51,True,Deep Tail
0000014956,Hindustan Steel India Pvt Ltd,IND-0000014956,2024,11861367.16,5,593068.36,1,3,247,99.52,True,Deep Tail
0000014898,Krishna Agencies & Co,GRP-015,2024,11856748.23,7,790449.88,3,4,248,99.53,True,Deep Tail
0000013024,Bharat Engineering,GRP-003,2024,11734067.11,33,110698.75,2,5,249,99.55,True,Deep Tail
0000015046,Om Steel & Co,IND-0000015046,2024,11436388.72,11,336364.37,1,3,250,99.56,True,Deep Tail
0000013239,Southern Fabricators & Co,GRP-004,2024,10793840.79,11,269846.02,2,5,251,99.57,True,Deep Tail
0000013531,Techno Alloys Corporation,IND-0000013531,2024,10657490.46,8,560920.55,1,3,252,99.59,True,Deep Tail
0000012696,Deccan Alloys,IND-0000012696,2024,10540236.16,22,119775.41,1,7,253,99.6,True,Deep Tail
0000013424,Modern Industrial & Co,IND-0000013424,2024,10220050.33,3,1135561.15,1,1,254,99.61,True,Deep Tail
0000013506,Perfect Packaging & Sons,GRP-007,2024,10207259.38,17,159488.43,2,5,255,99.62,True,Deep Tail
0000015071,Vijay Fabricators Corporation,IND-0000015071,2024,10093075.56,1,5046537.78,1,1,256,99.63,True,Deep Tail
0000012981,Modern Electricals,GRP-003,2024,9865896.53,9,266645.85,2,5,257,99.65,True,Deep Tail
0000014686,Hindustan Industrial India Pvt Ltd,GRP-013,2024,9816878.02,10,363588.07,3,6,258,99.66,True,Deep Tail
0000012716,Techno Fabricators,IND-0000012716,2024,9698668.81,3,808222.4,1,2,259,99.67,True,Deep Tail
0000013403,Continental Refractories & Sons,IND-0000013403,2024,9521667.61,6,453412.74,1,3,260,99.68,True,Deep Tail
0000012805,Bharat Instruments,IND-0000012805,2024,9044632.79,20,117462.76,2,5,261,99.69,True,Deep Tail
0000013273,Indo Traders Ltd,GRP-005,2024,8839029.28,13,188064.45,2,4,262,99.7,True,Deep Tail
0000013330,Balaji Lubricants India Pvt Ltd,IND-0000013330,2024,8711883.48,19,142817.76,1,3,263,99.71,True,Deep Tail
0000013308,Prime Steel,GRP-005,2024,8550293.64,10,225007.73,2,4,264,99.72,True,Deep Tail
0000013385,Universal Automation,GRP-006,2024,7669283.67,19,127821.39,5,5,265,99.73,True,Deep Tail
0000012537,Polycab India Ltd,IND-0000012537,2024,7532851.65,17,119569.07,2,5,266,99.74,True,Deep Tail
0000014548,Reliable Bearings & Co,IND-0000014548,2024,7337071.94,2,1222845.32,1,2,267,99.75,True,Deep Tail
0000013062,Precision Electricals,IND-0000013062,2024,7333731.51,7,407429.53,1,4,268,99.76,True,Deep Tail
0000014755,Reliable Instruments Ltd,GRP-014,2024,7153266.26,6,298052.76,2,3,269,99.76,True,Deep Tail
0000014411,Universal Corporation Pvt Ltd,GRP-012,2024,6531868.72,19,114594.19,4,6,270,99.77,True,Deep Tail
0000013694,Rajesh Enterprises,IND-0000013694,2024,6445497.01,6,322274.85,1,3,271,99.78,True,Deep Tail
0000013706,United Enterprises,IND-0000013706,2024,6235130.27,2,890732.9,1,1,272,99.79,True,Deep Tail
0000012915,United Fabricators,GRP-002,2024,6115323.67,30,49718.08,6,6,273,99.79,True,Deep Tail
0000013588,Eastern Safety Pvt Ltd,IND-0000013588,2024,6093306.21,2,1015551.04,1,2,274,99.8,True,Deep Tail
0000012807,Shree Steel Ltd,GRP-001,2024,6091847.2,22,98255.6,3,6,275,99.81,True,Deep Tail
0000013495,Ashok Corporation Pvt Ltd,IND-0000013495,2024,5983185.87,3,498598.82,1,3,276,99.81,True,Deep Tail
0000013729,Perfect Agencies,IND-0000013729,2024,5960482.81,2,596048.28,1,2,277,99.82,True,Deep Tail
0000013977,New Electricals,IND-0000013977,2024,5841641.33,6,343625.96,1,3,278,99.83,True,Deep Tail
0000013929,Maa Fabricators & Sons,IND-0000013929,2024,5722707.73,3,715338.47,1,2,279,99.83,True,Deep Tail
0000013888,New Equipments Pvt Ltd,IND-0000013888,2024,5683711.52,4,437208.58,1,4,280,99.84,True,Deep Tail
0000012738,Western Marketing,IND-0000012738,2024,5553615.64,15,94129.08,1,5,281,99.85,True,Deep Tail
0000014661,Indo Traders Industries,IND-0000014661,2024,5478239.1,2,498021.74,1,1,282,99.85,True,Deep Tail
0000014360,Indo Lubricants,GRP-011,2024,5436854.06,17,110956.21,2,6,283,99.86,True,Deep Tail
0000013511,United Instruments & Sons,IND-0000013511,2024,5273017.31,3,376644.09,1,3,284,99.87,True,Deep Tail
0000013084,Laxmi Instruments India Pvt Ltd,IND-0000013084,2024,4858377.95,6,242918.9,2,2,285,99.87,True,Deep Tail
0000012572,Emerson Process Management,IND-0000012572,2024,4643125.73,1,773854.29,1,1,286,99.88,True,Deep Tail
0000014263,Om Rubber,IND-0000014263,2024,4376531.2,4,397866.47,2,3,287,99.88,True,Deep Tail
0000012966,Rajesh Marketing,GRP-003,2024,4253588.62,3,708931.44,2,3,288,99.89,True,Deep Tail
0000012664,Techno Packaging,IND-0000012664,2024,4141630.58,2,690271.76,1,2,289,99.89,True,Deep Tail
0000014844,Northern Chemicals,IND-0000014844,2024,4083066.17,3,340255.51,1,2,290,99.9,True,Deep Tail
0000014154,Amar Automation Ltd,GRP-011,2024,3851675.47,13,68779.92,3,7,291,99.9,True,Deep Tail
0000012450,FLSmidth Pvt Ltd,FLSMIDTH GROUP,2024,3795554.23,7,126518.47,1,5,292,99.91,True,Deep Tail
0000013005,Shree Fabricators,IND-0000013005,2024,3495014.56,1,699002.91,1,1,293,99.91,True,Deep Tail
0000014106,Shree Automation India Pvt Ltd,IND-0000014106,2024,3423916.89,6,228261.13,1,3,294,99.91,True,Deep Tail
0000013071,Bharat Automation Ltd,IND-0000013071,2024,3399364.68,8,103011.05,1,5,295,99.92,True,Deep Tail
0000013324,Western Corporation Ltd,GRP-006,2024,3363854.83,10,101934.99,3,4,296,99.92,True,Deep Tail
0000013368,Southern Industrial & Co,GRP-006,2024,3316409.84,15,58182.63,4,5,297,99.93,True,Deep Tail
0000013101,Ganga Minerals Pvt Ltd,IND-0000013101,2024,3262767.42,2,362529.71,1,2,298,99.93,True,Deep Tail
0000013832,Indo Alloys & Sons,GRP-009,2024,2844515.91,1,948171.97,1,1,299,99.93,True,Deep Tail
0000013677,Modern Refractories,IND-0000013677,2024,2806567.27,6,122024.66,2,4,300,99.94,True,Deep Tail
0000012446,FLSmidth A/S,FLSMIDTH GROUP,2024,2679010.66,15,68692.58,1,3,301,99.94,True,Deep Tail
0000012359,Larsen & Toubro Ltd,L&T GROUP,2024,2664550.95,5,204965.46,2,4,302,99.94,True,Deep Tail
0000013444,Indo Traders,GRP-007,2024,2537640.8,2,317205.1,1,2,303,99.95,True,Deep Tail
0000013728,Bharat Polymers & Sons,IND-0000013728,2024,2507472.45,9,109020.54,2,4,304,99.95,True,Deep Tail
0000014361,Vijay Bearings,GRP-011,2024,2505968.37,4,208830.7,2,3,305,99.95,True,Deep Tail
0000012770,Om Polymers Industries,IND-0000012770,2024,2215141.14,4,158224.37,1,4,306,99.95,True,Deep Tail
0000013164,Sai Instruments & Co,IND-0000013164,2024,2024310.53,8,80972.42,1,5,307,99.96,True,Deep Tail
0000013210,Western Traders Pvt Ltd,IND-0000013210,2024,1906628.36,4,211847.6,1,3,308,99.96,True,Deep Tail
0000014938,Super Agencies & Co,GRP-015,2024,1803358.3,15,40074.63,3,6,309,99.96,True,Deep Tail
0000013181,Hindustan Refractories,IND-0000013181,2024,1779855.05,4,127132.5,1,4,310,99.96,True,Deep Tail
0000014621,Precision Rubber,IND-0000014621,2024,1736913.78,5,96495.21,1,3,311,99.96,True,Deep Tail
0000012777,Perfect Hydraulics Industries,IND-0000012777,2024,1695934.93,1,339186.99,1,1,312,99.97,True,Deep Tail
0000013360,Amar Minerals,IND-0000013360,2024,1664237.98,7,79249.43,2,6,313,99.97,True,Deep Tail
0000013520,Indo Minerals Pvt Ltd,GRP-007,2024,1572133.59,7,56147.63,1,4,314,99.97,True,Deep Tail
0000013579,Sai Industrial Pvt Ltd,GRP-007,2024,1540311.58,2,192538.95,1,1,315,99.97,True,Deep Tail
0000015075,Techno Engineering Ltd,IND-0000015075,2024,1526720.23,3,218102.89,1,3,316,99.97,True,Deep Tail
0000012769,Sri Chemicals & Co,IND-0000012769,2024,1507297.97,5,88664.59,1,3,317,99.98,True,Deep Tail
0000013144,Ashok Automation,IND-0000013144,2024,1257705.56,4,73982.68,1,2,318,99.98,True,Deep Tail
0000012476,Orica Ltd,IND-0000012476,2024,1255746.68,3,156968.34,1,3,319,99.98,True,Deep Tail
0000013681,Eastern Industrial,IND-0000013681,2024,1201743.86,4,109249.44,1,3,320,99.98,True,Deep Tail
0000012380,Timken India Ltd,TIMKEN GROUP,2024,1096886.87,1,274221.72,1,1,321,99.98,True,Deep Tail
0000014909,Perfect Enterprises India Pvt Ltd,IND-0000014909,2024,1011578.27,1,1011578.27,1,1,322,99.98,True,Deep Tail
0000014167,Super Engineering,IND-0000014167,2024,994423.88,4,66294.93,1,4,323,99.98,True,Deep Tail
0000013776,Universal Lubricants Pvt Ltd,IND-0000013776,2024,945463.09,6,42975.6,1,3,324,99.98,True,Deep Tail
0000012706,Super Electricals & Co,IND-0000012706,2024,915461.08,15,18309.22,1,7,325,99.99,True,Deep Tail
0000012718,Shree Marketing & Sons,IND-0000012718,2024,873327.99,9,26464.48,1,5,326,99.99,True,Deep Tail
0000013824,Precision Packaging Ltd,GRP-009,2024,867253.0,9,28908.43,1,4,327,99.99,True,Deep Tail
0000014704,Ganga Lubricants,GRP-013,2024,809598.09,4,42610.43,2,3,328,99.99,True,Deep Tail
0000015031,New Enterprises & Sons,IND-0000015031,2024,796956.5,1,159391.3,1,1,329,99.99,True,Deep Tail
0000013772,Western Steel Industries,GRP-009,2024,745376.12,2,149075.22,1,2,330,99.99,True,Deep Tail
0000012977,Rajesh Packaging Corporation,IND-0000012977,2024,701408.29,1,701408.29,1,1,331,99.99,True,Deep Tail
0000014035,Sai Enterprises Industries,GRP-010,2024,690272.61,11,23009.09,1,4,332,99.99,True,Deep Tail
0000013452,Amar Lubricants,IND-0000013452,2024,645657.29,10,19565.37,1,6,333,99.99,True,Deep Tail
0000013610,Bharat Instruments & Sons,IND-0000013610,2024,633631.94,4,52802.66,1,4,334,99.99,True,Deep Tail
0000012439,Metso Outotec Oyj,METSO GROUP,2024,582174.98,2,83167.85,1,1,335,99.99,True,Deep Tail
0000014312,Universal Alloys,IND-0000014312,2024,572513.23,5,33677.25,1,3,336,100.0,True,Deep Tail
0000013079,Balaji Traders Corporation,IND-0000013079,2024,523461.7,3,52346.17,1,3,337,100.0,True,Deep Tail
0000012783,Indo Hydraulics Ltd,IND-0000012783,2024,444166.34,1,222083.17,1,1,338,100.0,True,Deep Tail
0000014027,Modern Systems Pvt Ltd,IND-0000014027,2024,442121.35,6,21053.4,1,4,339,100.0,True,Deep Tail
0000014972,Ganga Steel,IND-0000014972,2024,431209.9,2,61601.41,1,1,340,100.0,True,Deep Tail
0000013396,Standard Fabricators,IND-0000013396,2024,349627.04,4,26894.39,1,3,341,100.0,True,Deep Tail
0000014666,Southern Chemicals Ltd,GRP-013,2024,302881.91,4,20192.13,1,3,342,100.0,True,Deep Tail
0000012868,National Instruments & Sons,IND-0000012868,2024,254232.61,3,31779.08,1,3,343,100.0,True,Deep Tail
0000014866,Amar Agencies & Co,GRP-015,2024,251865.2,7,14815.6,2,5,344,100.0,True,Deep Tail
0000015039,Sai Fabricators,IND-0000015039,2024,200399.88,1,200399.88,1,1,345,100.0,True,Deep Tail
0000012511,Gujarat Fluorochemicals,IND-0000012511,2024,199612.23,1,33268.7,1,1,346,100.0,True,Deep Tail
0000013780,Southern Alloys India Pvt Ltd,IND-0000013780,2024,176034.34,3,12573.88,1,2,347,100.0,True,Deep Tail
0000014272,Southern Chemicals Industries,IND-0000014272,2024,98496.03,2,24624.01,1,2,348,100.0,True,Deep Tail
0000015023,Rajesh Automation,GRP-016,2024,93186.07,2,11648.26,1,2,349,100.0,True,Deep Tail
0000014974,Ashok Minerals Ltd,IND-0000014974,2024,79125.79,2,15825.16,1,2,350,100.0,True,Deep Tail
0000013335,Super Equipments Ltd,IND-0000013335,2024,59354.76,2,19784.92,1,2,351,100.0,True,Deep Tail
0000013712,Ashok Marketing Pvt Ltd,IND-0000013712,2024,50089.88,3,10017.98,1,2,352,100.0,True,Deep Tail
0000012878,Northern Safety Corporation,IND-0000012878,2024,50058.11,1,10011.62,1,1,353,100.0,True,Deep Tail
0000012373,SKF India Ltd,SKF GROUP,2024,45800.15,1,45800.15,1,1,354,100.0,True,Deep Tail
0000014869,Hindustan Engineering & Co,IND-0000014869,2024,40112.69,1,10028.17,1,1,355,100.0,True,Deep Tail
0000014324,Balaji Agencies,IND-0000014324,2024,30011.49,1,10003.83,1,1,356,100.0,True,Deep Tail
